bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
421,OK,83.700,0.44,15852.799988351762
422,OK,73.800,0.44,15782.299975398928
423,OK,135.000,0.44,32905.40003217757
424,OK,106.700,0.44,18421.799992211163
425,OK,108.100,0.44,15257.899998687208
426,OK,98.700,0.44,13755.100022535771
427,OK,110.600,0.44,30869.19995257631
428,OK,174.700,0.44,16910.90001258999
429,OK,92.900,0.44,28354.700014460832
430,OK,122.500,0.44,7458.3999812603
431,OK,139.700,0.44,10369.59997145459
432,OK,133.400,0.44,15755.800006445497
433,OK,65.100,0.44,15911.800030153245
434,OK,91.400,0.44,16193.499963264912
435,OK,135.200,0.44,15734.900021925569
436,OK,359.000,0.44,15463.4999926202
437,OK,458.700,0.44,15010.19997522235
438,OK,134.700,0.44,15819.699969142675
439,OK,95.400,0.44,15819.399966858327
440,OK,67.800,0.44,15883.199987001717
441,OK,69.600,0.44,15920.900041237473
442,OK,56.500,0.44,15850.799973122776
443,OK,62.000,0.44,15892.399998847395
444,OK,71.000,0.44,15955.000009853393
445,OK,59.800,0.44,15920.00003438443
446,OK,65.400,0.44,15821.99998665601
447,OK,66.500,0.44,15948.800020851195
448,OK,59.500,0.44,15910.000016447157
449,OK,79.800,0.44,15891.899995040148
450,OK,72.300,0.44,15860.399988014251
451,OK,62.600,0.44,15941.799967549741
452,OK,59.200,0.44,15912.40003472194
453,OK,66.000,0.44,15819.20002354309
454,OK,40.500,0.44,15983.999997843057
455,OK,66.500,0.44,15899.600053671747
456,OK,67.400,0.44,15961.500001139939
457,OK,69.300,0.44,15824.000001884997
458,OK,58.800,0.44,15962.70001027733
459,OK,54.200,0.44,15882.999985478818
460,OK,91.700,0.44,15858.899976592511
461,OK,77.000,0.44,15897.900040727109
462,OK,67.900,0.44,15767.20003504306
463,OK,79.700,0.44,15909.699955955148
464,OK,71.900,0.44,15857.000020332634
465,OK,86.100,0.44,15948.700020089746
466,OK,63.500,0.44,15890.40004182607
467,OK,62.500,0.44,15918.100019916892
468,OK,67.800,0.44,15904.799976851791
469,OK,61.900,0.44,15838.29999435693
470,OK,65.600,0.44,15943.39997973293
471,OK,127.100,0.44,15849.299961701035
472,OK,69.400,0.44,15875.699988100678
473,OK,79.900,0.44,15852.599986828864
474,OK,79.100,0.44,15818.500018212944
475,OK,67.100,0.44,15937.400050461292
476,OK,69.900,0.44,15907.099994365126
477,OK,69.700,0.44,15832.700009923428
478,OK,68.900,0.44,15863.800013903528
479,OK,56.800,0.44,15931.400004774332
480,OK,66.500,0.44,15944.89999115467
481,OK,153.700,0.44,15682.80003266409
482,OK,61.900,0.44,15897.5999802351
483,OK,49.600,0.44,15934.099967125803
484,OK,39.400,0.44,15981.599979568273
485,OK,58.200,0.44,15876.89999723807
486,OK,50.200,0.44,15895.599965006113
487,OK,56.300,0.44,15975.599992088974
488,OK,188.900,0.44,15695.200010668486
489,OK,81.200,0.44,15854.099998250604
490,OK,71.100,0.44,15857.899968978018
491,OK,131.000,0.44,15833.000012207776
492,OK,68.400,0.44,15952.799993101507
493,OK,73.800,0.44,15864.000015426427
494,OK,54.100,0.44,15828.899980988353
495,OK,56.400,0.44,15970.500011462718
496,OK,75.600,0.44,15879.400016274303
497,OK,94.800,0.44,15841.499960515648
498,OK,87.100,0.44,15862.700005527586
499,OK,88.200,0.44,15869.900002144277
500,OK,95.100,0.44,15837.599989026785
501,OK,96.900,0.44,15694.200003053993
502,OK,99.900,0.44,16026.49997221306
503,OK,96.000,0.44,15650.19995905459
504,OK,101.000,0.44,15855.800011195242
505,OK,77.300,0.44,15897.299977950752
506,OK,70.500,0.44,15865.799970924854
507,OK,96.500,0.44,15816.20000069961
508,OK,94.900,0.44,15877.399942837656
509,OK,87.700,0.44,15835.200028959662
510,OK,97.600,0.44,15998.29999031499
511,OK,88.800,0.44,22070.600010920316
512,OK,126.000,0.44,9451.999969314784
513,OK,140.200,0.44,15317.499986849725
514,OK,115.400,0.44,15896.400029305369
515,OK,111.500,0.44,15781.599970068783
516,OK,104.500,0.44,15852.199983783066
517,OK,82.300,0.44,15828.999981749803
518,OK,113.300,0.44,15835.3999722749
519,OK,117.700,0.44,15919.499972369522
520,OK,146.800,0.44,15674.200025387108
521,OK,100.500,0.44,15777.799999341369
522,OK,64.700,0.44,15864.500019233674
523,OK,47.900,0.44,15934.400027617812
524,OK,44.100,0.44,15917.700016871095
525,OK,33.100,0.44,15993.100008927286
526,OK,52.100,0.44,15958.800038788468
527,OK,42.000,0.44,15945.599996484816
528,OK,41.100,0.44,15949.300024658442
529,OK,46.800,0.44,15848.80001610145
530,OK,57.200,0.44,15978.900017216802
531,OK,131.200,0.44,15797.399973962456
532,OK,48.600,0.44,15918.999968562275
533,OK,49.600,0.44,15882.600040640682
534,OK,61.700,0.44,15882.600040640682
535,OK,48.400,0.44,15947.100007906556
536,OK,54.500,0.44,15924.999956041574
537,OK,108.400,0.44,15816.09999993816
538,OK,110.400,0.44,15812.800033017993
539,OK,97.500,0.44,15858.899976592511
