bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
235,OK,65.500,0.44,15879.100013989955
236,OK,65.100,0.44,15884.599997662008
237,OK,52.900,0.44,15942.600031848997
238,OK,91.200,0.44,16123.400011565536
239,OK,91.000,0.44,15630.100038833916
240,OK,63.200,0.44,15799.79999223724
241,OK,73.000,0.44,15981.499978806823
242,OK,80.600,0.44,15896.09996881336
243,OK,97.700,0.44,15832.599950954318
244,OK,106.400,0.44,15867.400041315705
245,OK,90.700,0.44,15810.599958058447
246,OK,121.600,0.44,15825.800015591085
247,OK,108.500,0.44,15829.999989364296
248,OK,86.800,0.44,15893.800009507686
249,OK,137.700,0.44,15783.199982251972
250,OK,108.500,0.44,15864.200016949326
251,OK,109.100,0.44,15847.000002395362
252,OK,126.000,0.44,15749.200014397502
253,OK,87.400,0.44,15873.600030317903
254,OK,95.200,0.44,15836.599981412292
255,OK,81.600,0.44,15908.699948340654
256,OK,93.700,0.44,15815.199993085116
257,OK,83.300,0.44,15817.50001059845
258,OK,103.200,0.44,16098.499996587634
259,OK,84.400,0.44,15668.099978938699
260,OK,92.900,0.44,15851.90003970638
261,OK,64.900,0.44,15871.500014327466
262,OK,70.200,0.44,15921.999991405755
263,OK,66.300,0.44,15870.500006712973
264,OK,91.300,0.44,16231.899964623153
265,OK,206.500,0.44,15461.099974345416
266,OK,258.100,0.44,15492.199978325516
267,OK,92.900,0.44,15834.799967706203
268,OK,116.500,0.44,16036.89999319613
269,OK,130.700,0.44,15508.500044234097
270,OK,72.600,0.44,15900.900005362928
271,OK,89.400,0.44,15892.800001893193
272,OK,78.500,0.44,15839.399944525212
273,OK,76.700,0.44,15878.900012467057
274,OK,77.800,0.44,15854.099998250604
275,OK,72.900,0.44,15896.999975666404
276,OK,91.400,0.44,15866.499976255
277,OK,69.100,0.44,15888.399968389422
278,OK,63.600,0.44,15912.099974229932
279,OK,94.700,0.44,15926.200023386627
280,OK,78.800,0.44,15834.399964660406
281,OK,71.100,0.44,15915.800002403557
282,OK,76.500,0.44,15846.199996303767
283,OK,76.800,0.44,15867.099980823696
284,OK,91.700,0.44,15874.999982770532
285,OK,77.200,0.44,15837.299986742437
286,OK,81.300,0.44,15901.000006124377
287,OK,80.400,0.44,15902.499959338456
288,OK,85.100,0.44,15847.100003156811
289,OK,83.300,0.44,15957.899973727763
290,OK,87.800,0.44,15722.199983429164
291,OK,125.100,0.44,15781.400026753545
292,OK,62.100,0.44,15924.500010441989
293,OK,104.700,0.44,15873.800031840801
294,OK,82.900,0.44,15785.399999003857
295,OK,90.700,0.44,16014.099994208664
296,OK,113.500,0.44,15725.200006272644
297,OK,119.200,0.44,15875.29998505488
298,OK,70.600,0.44,15882.700041402131
299,OK,98.500,0.44,15865.00002304092
300,OK,68.900,0.44,15815.499995369464
301,OK,80.100,0.44,15837.299986742437
302,OK,71.100,0.44,16216.800024267286
303,OK,285.300,0.44,15256.499988026917
304,OK,108.200,0.44,15724.19999865815
305,OK,82.200,0.44,16302.499978337437
306,OK,191.100,0.44,15337.60002348572
307,OK,118.100,0.44,15876.89999723807
308,OK,111.800,0.44,15876.199991907924
309,OK,89.500,0.44,15775.399981066585
310,OK,90.400,0.44,15856.899961363524
311,OK,86.000,0.44,15888.69997067377
312,OK,84.500,0.44,15867.499983869493
313,OK,80.100,0.44,15913.100040052086
314,OK,86.700,0.44,15848.900016862899
315,OK,82.400,0.44,15892.499999608845
316,OK,65.000,0.44,15895.100019406527
317,OK,75.800,0.44,15845.300047658384
318,OK,162.600,0.44,15738.899994175881
319,OK,121.800,0.44,15777.099994011223
320,OK,109.600,0.44,15878.30000789836
321,OK,86.400,0.44,15889.599977526814
322,OK,72.700,0.44,15893.30000570044
323,OK,103.600,0.44,15787.90001804009
324,OK,105.200,0.44,15866.39997549355
325,OK,73.000,0.44,15869.099996052682
326,OK,104.400,0.44,15861.799998674542
327,OK,80.000,0.44,15885.100001469254
328,OK,76.100,0.44,15842.80002862215
329,OK,113.400,0.44,15820.299973711371
330,OK,114.700,0.44,15844.499983359128
331,OK,78.500,0.44,15915.099997073412
332,OK,116.800,0.44,15768.000041134655
333,OK,127.000,0.44,15807.200048584491
334,OK,120.600,0.44,15823.299996554852
335,OK,128.900,0.44,16095.899976789951
336,OK,306.900,0.44,15220.50000494346
337,OK,122.000,0.44,15848.300012294203
338,OK,127.000,0.44,15744.400036055595
339,OK,89.000,0.44,15828.800038434565
340,OK,93.400,0.44,15872.900024987757
341,OK,120.200,0.44,15836.500038858503
342,OK,338.500,0.44,15822.799992747605
343,OK,122.000,0.44,15556.8000045605
344,OK,122.800,0.44,15883.899992331862
345,OK,159.000,0.44,15721.699979621917
346,OK,117.800,0.44,15842.700027860701
347,OK,138.000,0.44,15801.40000442043
348,OK,112.300,0.44,15799.89999299869
349,OK,131.900,0.44,15797.500032931566
350,OK,124.400,0.44,15846.599999349564
351,OK,119.000,0.44,15749.199956189841
352,OK,103.000,0.44,15858.800034038723
353,OK,111.300,0.44,16917.500004637986
354,OK,121.100,0.44,14772.900030948222
355,OK,131.500,0.44,15737.400040961802
356,OK,125.800,0.44,15830.79999545589
357,OK,97.000,0.44,15913.099981844425
358,OK,141.900,0.44,15798.599983099848
359,OK,131.800,0.44,16036.099987104535
360,OK,113.600,0.44,15569.400042295456
361,OK,163.400,0.44,19237.10003029555
362,OK,151.200,0.44,12231.000000610948
363,OK,128.800,0.44,17024.100001435727
364,OK,117.200,0.44,14683.299988973886
365,OK,126.000,0.44,15697.60002894327
366,OK,114.900,0.44,15947.90001399815
367,OK,173.400,0.44,15924.900013487786
368,OK,217.600,0.44,15554.399986285716
369,OK,371.800,0.44,15589.699964039028
370,OK,377.700,0.44,14991.300005931407
371,OK,453.800,0.44,15467.500023078173
372,OK,83.300,0.44,15887.500019744039
373,OK,124.300,0.44,15771.999955177307
374,OK,115.500,0.44,15840.200008824468
375,OK,102.000,0.44,15847.800008486956
376,OK,94.100,0.44,15878.499951213598
377,OK,99.200,0.44,15859.499981161207
378,OK,111.800,0.44,15840.800013393164
379,OK,102.400,0.44,15817.300009075552
380,OK,88.500,0.44,15914.599993266165
381,OK,96.700,0.44,15817.800012882799
382,OK,118.500,0.44,15803.299960680306
383,OK,103.100,0.44,15878.600010182709
384,OK,189.300,0.44,15660.799981560558
385,OK,166.400,0.44,15714.300039689988
386,OK,144.500,0.44,15755.700005684048
387,OK,135.600,0.44,15832.000004593283
388,OK,134.600,0.44,15791.800047736615
389,OK,128.600,0.44,15803.400019649416
390,OK,84.300,0.44,15818.100015167147
391,OK,110.100,0.44,15830.79999545589
392,OK,103.300,0.44,15848.70001534
393,OK,121.000,0.44,15818.799962289631
394,OK,127.700,0.44,15810.899960342795
395,OK,126.500,0.44,15748.300007544458
396,OK,79.700,0.44,15842.899971175939
397,OK,107.200,0.44,15858.700033277273
398,OK,113.300,0.44,15857.59996669367
399,OK,168.400,0.44,15837.499988265336
400,OK,494.000,0.44,15326.900000218302
401,OK,137.700,0.44,15571.500000078231
402,OK,173.700,0.44,15744.89998165518
403,OK,148.100,0.44,15815.099992323667
404,OK,114.200,0.44,15796.299965586513
405,OK,94.000,0.44,15870.90000975877
406,OK,101.100,0.44,15835.699974559247
407,OK,94.100,0.44,15887.000015936792
408,OK,72.300,0.44,15870.000002905726
409,OK,66.900,0.44,15877.800004091114
410,OK,67.900,0.44,15907.100052572787
411,OK,83.000,0.44,15839.700005017221
412,OK,85.100,0.44,15897.000033874065
