bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
336,OK,60.600,0.44,15894.300013314933
337,OK,63.600,0.44,16243.199992459267
338,OK,58.600,0.44,15553.999983239919
339,OK,66.300,0.44,16267.600003629923
340,OK,65.100,0.44,15852.099983021617
341,OK,84.800,0.44,15687.899955082685
342,OK,93.200,0.44,15880.800026934594
343,OK,67.400,0.44,15855.600009672344
344,OK,68.400,0.44,15887.499961536378
345,OK,80.600,0.44,15841.1999582313
346,OK,86.500,0.44,15997.399983461946
347,OK,145.700,0.44,15675.699978601187
348,OK,152.600,0.44,15976.599999703467
349,OK,209.600,0.44,15802.100009750575
350,OK,212.500,0.44,15884.899999946356
351,OK,215.300,0.44,15172.499988693744
352,OK,104.300,0.44,15772.400016430765
353,OK,77.800,0.44,15832.499950192869
354,OK,79.000,0.44,15889.900038018823
355,OK,73.700,0.44,15860.299987252802
356,OK,92.000,0.44,15955.799957737327
357,OK,50.800,0.44,15911.00002406165
358,OK,56.600,0.44,15946.700004860759
359,OK,67.800,0.44,15826.50002092123
360,OK,86.000,0.44,15827.099967282265
361,OK,56.800,0.44,15995.200024917722
362,OK,71.500,0.44,15855.400008149445
363,OK,67.000,0.44,15912.200033199042
364,OK,58.200,0.44,15846.099995542318
365,OK,63.200,0.44,15974.999987520278
366,OK,79.900,0.44,15765.59996465221
367,OK,56.000,0.44,15923.900005873293
368,OK,109.000,0.44,16130.800009705126
369,OK,103.200,0.44,15559.100022073835
370,OK,91.900,0.44,15881.900035310537
371,OK,83.000,0.44,15901.500009931624
372,OK,108.900,0.44,15849.700022954494
373,OK,112.500,0.44,15772.200014907867
374,OK,103.900,0.44,15838.699997402728
375,OK,86.100,0.44,15870.100003667176
376,OK,69.200,0.44,15841.600019484758
377,OK,71.100,0.44,15844.899986404926
378,OK,104.700,0.44,15940.70001738146
379,OK,118.500,0.44,15847.400005441159
380,OK,100.200,0.44,15745.500044431537
381,OK,109.400,0.44,15869.49999909848
382,OK,61.400,0.44,15870.599949266762
383,OK,84.700,0.44,15822.199988178909
384,OK,61.800,0.44,15952.29998929426
385,OK,94.200,0.44,15814.80004824698
386,OK,64.100,0.44,16140.59996791184
387,OK,181.800,0.44,15628.799970727414
388,OK,114.800,0.44,15718.799957539886
389,OK,98.200,0.44,15855.400008149445
390,OK,104.000,0.44,15907.399996649474
391,OK,114.300,0.44,15792.000049259514
392,OK,110.400,0.44,15861.299994867295
393,OK,102.100,0.44,15855.000005103648
394,OK,99.800,0.44,15833.600016776472
395,OK,99.300,0.44,15934.200026094913
396,OK,126.900,0.44,16049.199970439076
397,OK,146.500,0.44,15713.500033598393
398,OK,263.100,0.44,15228.200005367398
399,OK,90.200,0.44,15862.700005527586
400,OK,54.000,0.44,15945.399994961917
401,OK,68.900,0.44,16000.500007066876
402,OK,55.600,0.44,15769.899997394532
403,OK,71.500,0.44,16246.899962425232
404,OK,68.600,0.44,15795.499959494919
405,OK,68.500,0.44,15716.299996711314
406,OK,94.900,0.44,15774.60003318265
407,OK,99.100,0.44,16131.80001731962
408,OK,86.200,0.44,15971.600019838661
409,OK,88.400,0.44,15509.199991356581
410,OK,72.300,0.44,15835.29997151345
411,OK,82.500,0.44,16153.700009454042
412,OK,74.900,0.44,15830.699994694442
413,OK,74.600,0.44,15933.10001771897
414,OK,81.400,0.44,15915.999945718795
415,OK,78.600,0.44,15693.09999467805
416,OK,90.400,0.44,15756.600012537092
417,OK,80.400,0.44,15798.900043591857
418,OK,71.800,0.44,15900.400001555681
419,OK,55.100,0.44,15919.299970846623
420,OK,82.200,0.44,15725.100005511194
421,OK,91.200,0.44,15805.499977432191
422,OK,92.200,0.44,15990.400046575814
423,OK,140.700,0.44,15738.499991130084
