bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
214,OK,86.300,0.44,15858.600032515824
215,OK,92.900,0.44,15856.000012718141
216,OK,59.600,0.44,15872.50002194196
217,OK,96.700,0.44,15863.800013903528
218,OK,91.600,0.44,16139.400016982108
219,OK,191.600,0.44,15346.39997407794
220,OK,71.000,0.44,16173.100040759891
221,OK,247.400,0.44,15519.399952609092
222,OK,112.500,0.44,15611.60001438111
223,OK,78.000,0.44,15840.500011108816
224,OK,184.700,0.44,15779.20001000166
225,OK,105.900,0.44,15830.200049094856
226,OK,142.300,0.44,15881.200029980391
227,OK,98.900,0.44,15598.30002952367
228,OK,84.400,0.44,15880.800026934594
229,OK,66.100,0.44,15872.50002194196
230,OK,72.900,0.44,15904.600033536553
231,OK,65.100,0.44,15872.000018134713
232,OK,61.400,0.44,15891.000046394765
233,OK,52.300,0.44,15905.00003658235
234,OK,49.300,0.44,15922.000049613416
235,OK,66.400,0.44,15837.699989788234
236,OK,50.300,0.44,15973.3000327833
237,OK,53.000,0.44,15922.099992167205
238,OK,72.000,0.44,15872.800024226308
239,OK,67.400,0.44,15860.899991821498
240,OK,71.200,0.44,16001.699957996607
241,OK,71.000,0.44,15833.800018299371
242,OK,60.400,0.44,15899.799996986985
243,OK,59.400,0.44,15921.40004504472
244,OK,60.400,0.44,15862.900007050484
245,OK,105.500,0.44,15862.699947319925
246,OK,55.300,0.44,15906.39998903498
247,OK,55.500,0.44,15917.300013825297
248,OK,75.400,0.44,15929.900051560253
249,OK,115.700,0.44,15748.300007544458
250,OK,112.100,0.44,15818.700019735843
251,OK,144.200,0.44,15821.599983610213
252,OK,157.300,0.44,15696.999966166914
253,OK,58.400,0.44,15828.299976419657
254,OK,63.300,0.44,15895.899967290461
255,OK,98.200,0.44,15862.400003243238
256,OK,67.700,0.44,15874.0000333637
257,OK,47.100,0.44,15959.69998743385
258,OK,85.200,0.44,15842.100023292005
259,OK,42.200,0.44,16128.899995237589
260,OK,44.900,0.44,15855.600009672344
261,OK,58.200,0.44,15982.599987182766
262,OK,58.500,0.44,16008.099948521703
263,OK,59.100,0.44,15926.400024909526
264,OK,65.000,0.44,15495.700004976243
265,OK,72.400,0.44,16153.500007931143
266,OK,104.100,0.44,16509.900044184178
267,OK,497.400,0.44,19515.299994964153
268,OK,121.000,0.44,10517.699993215501
269,OK,158.000,0.44,17083.09998502955
270,OK,258.200,0.44,13975.300011225045
271,OK,123.300,0.44,15879.199956543744
272,OK,114.200,0.44,15955.999959260225
273,OK,217.900,0.44,15422.299969941378
274,OK,95.700,0.44,15853.19999139756
275,OK,151.100,0.44,15908.600005786866
276,OK,100.400,0.44,15647.19999441877
277,OK,140.400,0.44,15857.200021855533
278,OK,154.400,0.44,15695.100009907037
279,OK,414.600,0.44,15547.900053206831
280,OK,100.500,0.44,15894.80001712218
281,OK,104.400,0.44,15684.699988923967
282,OK,97.900,0.44,15868.299989961088
283,OK,122.200,0.44,15828.600036911666
284,OK,82.900,0.44,15799.999993760139
285,OK,90.600,0.44,15862.900007050484
286,OK,104.600,0.44,15842.199965845793
287,OK,78.500,0.44,15884.799999184906
288,OK,65.100,0.44,18549.000029452145
289,OK,110.800,0.44,44827.4000082165
290,OK,8628.300,0.44,76371.59997830167
291,OK,204.600,0.44,50347.29995531961
292,OK,84.100,0.44,47576.2999849394
293,OK,214.700,0.44,10514.200024772435
294,OK,278.800,0.44,52974.299993366
295,OK,118.100,0.44,9416.799992322922
296,OK,114.600,0.44,15777.59999781847
297,OK,138.700,0.44,15821.399982087314
298,OK,102.900,0.44,15844.399982597679
299,OK,95.600,0.44,42222.099960781634
300,OK,261.300,0.44,5271.300033200532
301,OK,117.100,0.44,15623.59998933971
302,OK,100.300,0.44,15884.799999184906
303,OK,98.700,0.44,15764.600015245378
304,OK,62.000,0.44,15868.199989199638
305,OK,82.000,0.44,16186.599968932569
306,OK,119.100,0.44,15522.199973929673
307,OK,62.500,0.44,15885.70000603795
308,OK,63.700,0.44,15908.500005025417
309,OK,51.800,0.44,15912.899980321527
310,OK,82.600,0.44,15932.500013150275
311,OK,76.100,0.44,15787.200012709945
312,OK,67.100,0.44,15901.300008408725
313,OK,63.700,0.44,16086.600022390485
314,OK,109.100,0.44,15928.099979646504
315,OK,319.000,0.44,15175.400010775775
316,OK,96.300,0.44,15877.900004852563
317,OK,108.700,0.44,15579.20000050217
318,OK,51.700,0.44,15952.199988532811
319,OK,53.600,0.44,15917.800017632544
320,OK,49.200,0.44,15884.099993854761
321,OK,46.800,0.44,15872.39996297285
322,OK,48.300,0.44,15950.79997787252
323,OK,76.900,0.44,15969.700005371124
324,OK,115.800,0.44,15717.400005087256
325,OK,52.300,0.44,15936.599986162037
326,OK,79.000,0.44,15884.599997662008
327,OK,61.100,0.44,15840.000007301569
328,OK,47.700,0.44,15919.100027531385
329,OK,47.100,0.44,15919.69997389242
330,OK,47.000,0.44,15898.100042250007
331,OK,82.200,0.44,15905.399981420487
332,OK,47.800,0.44,15920.899983029813
333,OK,47.000,0.44,16135.099984239787
334,OK,149.200,0.44,15494.899998884648
335,OK,49.500,0.44,15901.700011454523
336,OK,55.500,0.44,15948.10001552105
337,OK,52.400,0.44,15883.899992331862
338,OK,51.700,0.44,16127.19998229295
339,OK,91.500,0.44,16096.699982881546
340,OK,188.200,0.44,15355.29998363927
341,OK,243.200,0.44,15478.19998813793
342,OK,82.700,0.44,15890.600043348968
343,OK,108.000,0.44,15728.799975477159
344,OK,48.000,0.44,15933.999966364354
345,OK,47.700,0.44,15905.599982943386
346,OK,47.800,0.44,15952.999994624406
347,OK,59.300,0.44,15908.699948340654
348,OK,47.100,0.44,15845.999994780868
349,OK,62.900,0.44,15885.400003753603
350,OK,69.500,0.44,15876.79999647662
351,OK,74.900,0.44,16131.100011989474
352,OK,90.900,0.44,15921.100042760372
353,OK,215.100,0.44,15381.500008516014
354,OK,118.400,0.44,15812.699974048883
355,OK,86.800,0.44,15834.300022106618
356,OK,94.900,0.44,15881.600033026189
357,OK,94.900,0.44,15826.39996195212
358,OK,94.300,0.44,16081.200039479882
359,OK,251.500,0.44,15434.700006153435
360,OK,112.800,0.44,15809.200005605817
361,OK,123.300,0.44,15749.900019727647
362,OK,108.100,0.44,15923.300001304597
363,OK,90.400,0.44,15936.799987684935
364,OK,107.100,0.44,16026.300028897822
365,OK,646.800,0.44,14594.599953852594
366,OK,116.700,0.44,16327.899997122586
367,OK,200.600,0.44,15460.300026461482
368,OK,112.500,0.44,15621.699974872172
369,OK,69.100,0.44,15882.79998395592
370,OK,71.200,0.44,15855.700010433793
371,OK,83.200,0.44,16275.000001769513
372,OK,239.800,0.44,15147.500031162053
373,OK,80.400,0.44,15843.900036998093
374,OK,260.500,0.44,15691.500040702522
375,OK,107.900,0.44,15787.400014232844
376,OK,105.900,0.44,15981.799981091172
377,OK,95.700,0.44,15733.20000898093
378,OK,120.400,0.44,15801.40000442043
379,OK,105.200,0.44,15828.299976419657
380,OK,73.500,0.44,16033.199965022504
381,OK,96.300,0.44,15665.699960663915
382,OK,68.400,0.44,15889.800037257373
383,OK,64.100,0.44,15968.099993187934
384,OK,146.900,0.44,15751.799975987524
385,OK,85.300,0.44,15775.900043081492
386,OK,81.800,0.44,15855.500008910894
387,OK,64.700,0.44,15882.999985478818
388,OK,72.100,0.44,15878.600010182709
389,OK,72.100,0.44,15885.300002992153
390,OK,75.700,0.44,15881.899977102876
391,OK,77.000,0.44,15860.699990298599
392,OK,80.500,0.44,15914.599993266165
393,OK,84.800,0.44,16118.29997273162
394,OK,260.000,0.44,15349.599998444319
395,OK,66.500,0.44,15869.299997575581
396,OK,87.300,0.44,15833.599958568811
397,OK,87.500,0.44,15848.400013055652
398,OK,87.900,0.44,15894.900017883629
399,OK,76.200,0.44,15856.699959840626
400,OK,71.900,0.44,15931.900008581579
401,OK,63.100,0.44,15606.699977070093
402,OK,89.500,0.44,15864.800021518022
403,OK,72.100,0.44,15898.800047580153
404,OK,123.300,0.44,15855.200006626546
405,OK,171.400,0.44,15679.000003729016
406,OK,71.900,0.44,15869.199996814132
407,OK,111.300,0.44,15837.200044188648
408,OK,104.700,0.44,16024.499956984073
409,OK,108.000,0.44,15650.800021830946
410,OK,101.400,0.44,15861.499996390194
411,OK,88.300,0.44,15838.999999687076
412,OK,83.500,0.44,15845.099987927824
413,OK,133.100,0.44,15808.299998752773
414,OK,99.300,0.44,15827.199968043715
415,OK,72.300,0.44,15814.799990039319
416,OK,70.800,0.44,15880.699967965484
417,OK,70.100,0.44,15874.099975917488
418,OK,57.600,0.44,15972.600027453154
419,OK,176.600,0.44,15630.499983672053
420,OK,78.400,0.44,15927.19997279346
421,OK,104.900,0.44,15819.700027350336
422,OK,137.500,0.44,15155.30003234744
423,OK,103.100,0.44,15872.60002270341
424,OK,147.400,0.44,15860.999992582947
425,OK,133.500,0.44,15827.300027012825
426,OK,754.200,0.44,15172.899991739541
427,OK,121.000,0.44,15674.800029955804
428,OK,191.300,0.44,15512.40001572296
429,OK,110.100,0.44,15890.09998133406
430,OK,423.300,0.44,16811.400011647493
431,OK,115.900,0.44,13927.09999345243
432,OK,142.300,0.44,15851.500036660582
433,OK,96.900,0.44,15744.100033771247
434,OK,91.700,0.44,15705.20002860576
435,OK,240.700,0.44,15717.700007371604
436,OK,108.800,0.44,15879.600017797202
437,OK,135.400,0.44,17509.79997450486
438,OK,215.300,0.44,13644.299993757159
439,OK,106.100,0.44,18380.299967247993
440,OK,120.300,0.44,16290.999948978424
441,OK,121.900,0.44,11058.100033551455
442,OK,127.100,0.44,15465.300006326288
443,OK,174.800,0.44,15691.099979449064
444,OK,128.100,0.44,16118.50003246218
445,OK,133.800,0.44,15977.70000807941
446,OK,158.700,0.44,14994.099969044328
447,OK,125.700,0.44,15674.600028432906
448,OK,109.200,0.44,16600.400034803897
449,OK,99.000,0.44,15114.500012714416
450,OK,100.200,0.44,15830.099990125746
451,OK,88.400,0.44,15838.899998925626
452,OK,84.600,0.44,15870.500006712973
453,OK,64.900,0.44,16699.699976015836
454,OK,108.500,0.44,15579.900005832314
455,OK,98.000,0.44,15691.80004298687
456,OK,313.900,0.44,15364.500053692609
457,OK,98.000,0.44,15521.999972406775
458,OK,186.200,0.44,15630.500041879714
459,OK,124.200,0.44,16363.799979444593
460,OK,111.000,0.44,15182.500006631017
461,OK,108.100,0.44,15811.8000254035
462,OK,89.500,0.44,15862.800006289035
463,OK,91.100,0.44,15828.699979465455
464,OK,94.000,0.44,15813.499980140477
465,OK,107.500,0.44,15857.500024139881
466,OK,137.700,0.44,15790.199977345765
467,OK,63.500,0.44,15860.4999887757
468,OK,103.100,0.44,15946.900006383657
469,OK,324.100,0.44,15870.300005190074
470,OK,119.100,0.44,15363.199985586107
471,OK,499.300,0.44,15406.100021209568
472,OK,124.700,0.44,16252.800007350743
473,OK,210.400,0.44,15245.600021444261
474,OK,134.000,0.44,16004.200035240501
475,OK,206.700,0.44,15451.400016900152
476,OK,113.000,0.44,15693.399996962398
477,OK,78.600,0.44,15981.599979568273
478,OK,196.600,0.44,15591.800038237125
