bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
575,OK,55.700,0.44,15930.09999487549
576,OK,47.500,0.44,15865.799970924854
577,OK,58.300,0.44,15912.39997651428
578,OK,79.900,0.44,15860.400046221912
579,OK,99.400,0.44,15861.499996390194
580,OK,68.000,0.44,15953.099995385855
581,OK,110.700,0.44,15677.999996114522
582,OK,106.700,0.44,15859.500039368868
583,OK,94.400,0.44,15812.99997633323
584,OK,83.500,0.44,15843.999979551882
585,OK,86.500,0.44,15880.600025411695
586,OK,80.500,0.44,15885.70000603795
587,OK,73.300,0.44,15830.100048333406
588,OK,84.800,0.44,15911.600028630346
589,OK,72.200,0.44,15907.299995888025
590,OK,73.300,0.44,15880.899969488382
591,OK,71.600,0.44,15856.10001347959
592,OK,68.400,0.44,15859.699982684106
593,OK,90.100,0.44,15895.000018645078
594,OK,97.500,0.44,15810.30001398176
595,OK,81.400,0.44,15891.100047156215
596,OK,108.800,0.44,15833.300014492124
597,OK,105.300,0.44,15803.299960680306
598,OK,81.100,0.44,15884.499996900558
599,OK,78.700,0.44,15929.999994114041
600,OK,77.500,0.44,15854.900004342198
601,OK,88.000,0.44,15732.299943920225
602,OK,90.300,0.44,16057.000029832125
603,OK,195.900,0.44,15495.600004214793
604,OK,161.500,0.44,15727.399964816868
605,OK,154.100,0.44,15738.499991130084
606,OK,99.300,0.44,15951.099980156869
607,OK,122.900,0.44,15639.499993994832
608,OK,86.100,0.44,16041.29996849224
609,OK,237.800,0.44,15406.500024255365
610,OK,55.300,0.44,15880.900027696043
611,OK,35.900,0.44,15943.799982778728
612,OK,41.900,0.44,15956.099960021675
613,OK,52.300,0.44,15915.800002403557
614,OK,108.900,0.44,15940.39995688945
615,OK,64.700,0.44,15947.600011713803
616,OK,60.100,0.44,15905.299980659038
617,OK,59.700,0.44,15892.800001893193
618,OK,65.500,0.44,15903.099963907152
619,OK,65.200,0.44,15896.500030066818
620,OK,164.900,0.44,15639.79999627918
621,OK,69.400,0.44,15984.600002411753
622,OK,66.300,0.44,15851.999982260168
623,OK,94.700,0.44,15869.599999859929
624,OK,84.800,0.44,15850.899973884225
625,OK,79.800,0.44,15868.599992245436
626,OK,71.700,0.44,15875.899989623576
627,OK,48.800,0.44,15939.500008244067
628,OK,122.800,0.44,15803.599962964654
629,OK,59.000,0.44,15960.499993525445
630,OK,70.200,0.44,15860.4999887757
631,OK,81.500,0.44,16054.500010795891
632,OK,135.900,0.44,15505.500021390617
633,OK,45.000,0.44,15908.200002741069
634,OK,47.700,0.44,15926.000021863729
635,OK,42.300,0.44,15964.100020937622
636,OK,141.400,0.44,15723.799995612353
637,OK,47.500,0.44,15974.899986758828
638,OK,56.500,0.44,15861.799998674542
639,OK,59.100,0.44,16014.59999801591
640,OK,64.800,0.44,15854.199999012053
641,OK,75.600,0.44,15788.099961355329
642,OK,89.300,0.44,15865.999972447753
643,OK,58.100,0.44,15868.199989199638
644,OK,51.500,0.44,16054.100007750094
645,OK,54.300,0.44,15998.39999107644
646,OK,74.100,0.44,15807.799994945526
647,OK,74.800,0.44,15957.500028889626
648,OK,96.300,0.44,15980.900032445788
649,OK,129.400,0.44,15625.400003045797
650,OK,103.200,0.44,15894.60001559928
651,OK,110.300,0.44,15744.99998241663
652,OK,230.700,0.44,15565.300011076033
653,OK,148.000,0.44,15732.100000604987
654,OK,79.800,0.44,15841.100015677512
655,OK,95.700,0.44,15817.100007552654
656,OK,64.800,0.44,15957.899973727763
657,OK,168.900,0.44,15603.700012434274
658,OK,43.500,0.44,15961.500001139939
659,OK,60.400,0.44,15940.999961458147
